"PlayerID","TimeStamp","datenum of timestamp","#head impacts"
"'040069137'","'2018-09-08 00:10:00'","737311.00694444","2"
"'040056208'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040078048'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040078071'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040079460'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040078071'","'2018-09-08 00:05:00'","737311.00347222","3"
"'040078060'","'2018-09-08 00:05:00'","737311.00347222","2"
"'040056330'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040077950'","'2018-09-08 00:05:00'","737311.00347222","2"
"'040069137'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040077962'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040078043'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040077950'","'2018-09-08 00:00:00'","737311","4"
"'040079460'","'2018-09-08 00:00:00'","737311","1"
"'040078095'","'2018-09-08 00:00:00'","737311","1"
"'040078043'","'2018-09-08 00:00:00'","737311","2"
"'040078040'","'2018-09-08 00:00:00'","737311","1"
"'040077949'","'2018-09-08 00:00:00'","737311","1"
"'040078052'","'2018-09-08 00:00:00'","737311","1"
"'040077935'","'2018-09-07 23:55:00'","737310.99652778","3"
"'040056330'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040078043'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040078060'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040077960'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040069137'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040078071'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040077962'","'2018-09-07 23:55:00'","737310.99652778","3"
"'040077950'","'2018-09-07 23:55:00'","737310.99652778","2"
"'040077949'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040078040'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040079460'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040077962'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040069137'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040078087'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040078043'","'2018-09-07 23:50:00'","737310.99305556","3"
"'040069137'","'2018-09-07 23:45:00'","737310.98958333","3"
"'040078071'","'2018-09-07 23:45:00'","737310.98958333","3"
"'040077935'","'2018-09-07 23:45:00'","737310.98958333","1"
"'040078095'","'2018-09-07 23:45:00'","737310.98958333","1"
"'040077962'","'2018-09-07 23:45:00'","737310.98958333","1"
"'040078060'","'2018-09-07 23:45:00'","737310.98958333","3"
"'040056330'","'2018-09-07 23:45:00'","737310.98958333","3"
"'040056330'","'2018-09-07 23:40:00'","737310.98611111","1"
"'040078043'","'2018-09-07 23:40:00'","737310.98611111","2"
"'040077970'","'2018-09-07 23:40:00'","737310.98611111","1"
"'040077960'","'2018-09-07 23:40:00'","737310.98611111","1"
"'040078060'","'2018-09-07 23:40:00'","737310.98611111","1"
"'040079460'","'2018-09-07 23:40:00'","737310.98611111","1"
"'040069137'","'2018-09-07 23:40:00'","737310.98611111","1"
"'040078051'","'2018-09-07 23:40:00'","737310.98611111","2"
"'040077950'","'2018-09-07 23:40:00'","737310.98611111","5"
"'040077949'","'2018-09-07 23:40:00'","737310.98611111","4"
"'040078040'","'2018-09-07 23:40:00'","737310.98611111","1"
"'040078048'","'2018-09-07 23:40:00'","737310.98611111","2"
"'040077974'","'2018-09-07 23:40:00'","737310.98611111","1"
"'040069137'","'2018-09-07 23:35:00'","737310.98263889","6"
"'040078071'","'2018-09-07 23:35:00'","737310.98263889","3"
"'040077935'","'2018-09-07 23:35:00'","737310.98263889","1"
"'040056330'","'2018-09-07 23:35:00'","737310.98263889","3"
"'040056208'","'2018-09-07 23:35:00'","737310.98263889","1"
"'040077962'","'2018-09-07 23:35:00'","737310.98263889","2"
"'040077950'","'2018-09-07 23:30:00'","737310.97916667","1"
"'040056330'","'2018-09-07 23:30:00'","737310.97916667","1"
"'040056208'","'2018-09-07 23:30:00'","737310.97916667","2"
"'040078071'","'2018-09-07 23:30:00'","737310.97916667","1"
"'040078095'","'2018-09-07 23:30:00'","737310.97916667","1"
"'040069137'","'2018-09-07 23:30:00'","737310.97916667","3"
"'040078046'","'2018-09-07 23:30:00'","737310.97916667","1"
"'040078065'","'2018-09-07 23:30:00'","737310.97916667","2"
"'040078071'","'2018-09-07 23:00:00'","737310.95833333","2"
"'040077950'","'2018-09-07 22:55:00'","737310.95486111","1"
"'040078071'","'2018-09-07 22:55:00'","737310.95486111","1"
"'040069137'","'2018-09-07 22:55:00'","737310.95486111","1"
"'040078058'","'2018-09-06 20:15:00'","737309.84375","1"
"'040078058'","'2018-09-06 18:45:00'","737309.78125","1"
"'040078086'","'2018-09-05 21:35:00'","737308.89930556","1"
"'040078064'","'2018-09-05 21:30:00'","737308.89583333","1"
"'040077964'","'2018-09-05 21:30:00'","737308.89583333","1"
"'040078055'","'2018-09-05 21:25:00'","737308.89236111","1"
"'040077964'","'2018-09-05 21:25:00'","737308.89236111","1"
"'040077969'","'2018-09-05 21:25:00'","737308.89236111","1"
"'040077971'","'2018-09-05 21:15:00'","737308.88541667","1"
"'040077964'","'2018-09-05 21:15:00'","737308.88541667","1"
"'040077950'","'2018-09-05 21:15:00'","737308.88541667","1"
"'040078079'","'2018-09-05 21:10:00'","737308.88194444","1"
"'040078079'","'2018-09-05 21:05:00'","737308.87847222","1"
"'040078071'","'2018-09-05 21:05:00'","737308.87847222","2"
"'040077969'","'2018-09-05 21:05:00'","737308.87847222","1"
"'040078071'","'2018-09-05 21:00:00'","737308.875","1"
"'040078079'","'2018-09-05 21:00:00'","737308.875","1"
"'040078097'","'2018-09-05 20:55:00'","737308.87152778","2"
"'040069137'","'2018-09-05 20:55:00'","737308.87152778","1"
"'040078079'","'2018-09-05 20:55:00'","737308.87152778","1"
"'040078064'","'2018-09-05 20:55:00'","737308.87152778","1"
"'040078051'","'2018-09-05 20:45:00'","737308.86458333","1"
"'040078054'","'2018-09-05 20:40:00'","737308.86111111","2"
"'040078079'","'2018-09-05 20:40:00'","737308.86111111","2"
"'040077950'","'2018-09-05 20:40:00'","737308.86111111","1"
"'040077948'","'2018-09-05 20:40:00'","737308.86111111","1"
"'040077950'","'2018-09-05 20:35:00'","737308.85763889","1"
"'040078054'","'2018-09-05 20:30:00'","737308.85416667","1"
"'040077950'","'2018-09-05 20:30:00'","737308.85416667","1"
"'040056208'","'2018-09-05 20:25:00'","737308.85069444","1"
"'040078048'","'2018-09-05 20:25:00'","737308.85069444","1"
"'040077943'","'2018-09-05 20:20:00'","737308.84722222","1"
"'040078050'","'2018-09-05 20:20:00'","737308.84722222","1"
"'040077971'","'2018-09-05 20:20:00'","737308.84722222","1"
"'040078068'","'2018-09-05 20:20:00'","737308.84722222","1"
"'040077964'","'2018-09-05 20:20:00'","737308.84722222","1"
"'040078072'","'2018-09-05 20:20:00'","737308.84722222","1"
"'040077943'","'2018-09-05 20:15:00'","737308.84375","1"
"'040078080'","'2018-09-05 20:15:00'","737308.84375","1"
"'040077937'","'2018-09-05 20:15:00'","737308.84375","1"
"'040078071'","'2018-09-05 20:15:00'","737308.84375","1"
"'040077964'","'2018-09-05 20:10:00'","737308.84027778","3"
"'040078072'","'2018-09-05 20:10:00'","737308.84027778","2"
"'040078062'","'2018-09-05 20:05:00'","737308.83680556","1"
"'040077950'","'2018-09-05 20:05:00'","737308.83680556","4"
"'040078046'","'2018-09-05 20:05:00'","737308.83680556","1"
"'040077970'","'2018-09-05 20:05:00'","737308.83680556","1"
"'040078071'","'2018-09-05 20:05:00'","737308.83680556","1"
"'040079460'","'2018-09-05 20:05:00'","737308.83680556","1"
"'040056208'","'2018-09-05 20:05:00'","737308.83680556","1"
"'040077960'","'2018-09-05 20:05:00'","737308.83680556","1"
"'040078079'","'2018-09-05 20:05:00'","737308.83680556","1"
"'040078068'","'2018-09-05 20:05:00'","737308.83680556","1"
"'040078097'","'2018-09-05 20:00:00'","737308.83333333","4"
"'040077970'","'2018-09-05 20:00:00'","737308.83333333","1"
"'040077950'","'2018-09-05 20:00:00'","737308.83333333","2"
"'040078040'","'2018-09-05 20:00:00'","737308.83333333","1"
"'040077940'","'2018-09-05 20:00:00'","737308.83333333","1"
"'040078051'","'2018-09-05 20:00:00'","737308.83333333","1"
"'040078079'","'2018-09-05 20:00:00'","737308.83333333","2"
"'040078046'","'2018-09-05 20:00:00'","737308.83333333","2"
"'040078087'","'2018-09-05 19:55:00'","737308.82986111","1"
"'040078050'","'2018-09-05 19:55:00'","737308.82986111","2"
"'040077943'","'2018-09-05 19:10:00'","737308.79861111","1"
"'040078071'","'2018-09-04 21:25:00'","737307.89236111","1"
"'040077971'","'2018-09-04 20:55:00'","737307.87152778","1"
"'040078064'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040078092'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040078095'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040077960'","'2018-09-04 20:50:00'","737307.86805556","2"
"'040079460'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040069137'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040078041'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040077964'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040078097'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040077950'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040078046'","'2018-09-04 20:50:00'","737307.86805556","1"
"'040077950'","'2018-09-04 20:45:00'","737307.86458333","2"
"'040078097'","'2018-09-04 20:45:00'","737307.86458333","1"
"'040056208'","'2018-09-04 20:45:00'","737307.86458333","1"
"'040077969'","'2018-09-04 20:45:00'","737307.86458333","1"
"'040078040'","'2018-09-04 20:45:00'","737307.86458333","1"
"'040078071'","'2018-09-04 20:40:00'","737307.86111111","1"
"'040078097'","'2018-09-04 20:40:00'","737307.86111111","2"
"'040069137'","'2018-09-04 20:40:00'","737307.86111111","1"
"'040078068'","'2018-09-04 20:35:00'","737307.85763889","2"
"'040078088'","'2018-09-04 20:35:00'","737307.85763889","3"
"'040077964'","'2018-09-04 20:35:00'","737307.85763889","2"
"'040077971'","'2018-09-04 20:30:00'","737307.85416667","1"
"'040078068'","'2018-09-04 20:30:00'","737307.85416667","2"
"'040078087'","'2018-09-04 20:25:00'","737307.85069444","1"
"'040078046'","'2018-09-04 20:25:00'","737307.85069444","1"
"'040078097'","'2018-09-04 20:20:00'","737307.84722222","2"
"'040069137'","'2018-09-04 20:20:00'","737307.84722222","2"
"'040069137'","'2018-09-04 20:15:00'","737307.84375","1"
"'040078046'","'2018-09-04 20:15:00'","737307.84375","1"
"'040077949'","'2018-09-04 20:10:00'","737307.84027778","1"
"'040078097'","'2018-09-04 20:10:00'","737307.84027778","1"
"'040069137'","'2018-09-04 20:10:00'","737307.84027778","1"
"'040077950'","'2018-09-04 20:05:00'","737307.83680556","1"
"'040078079'","'2018-09-04 20:05:00'","737307.83680556","1"
"'040056208'","'2018-09-04 20:05:00'","737307.83680556","1"
"'040078097'","'2018-09-04 20:05:00'","737307.83680556","2"
"'040078097'","'2018-09-04 20:00:00'","737307.83333333","1"
"'040078097'","'2018-09-04 19:55:00'","737307.82986111","1"
"'040077950'","'2018-09-04 19:50:00'","737307.82638889","1"
"'040078097'","'2018-09-04 19:45:00'","737307.82291667","2"
"'040078048'","'2018-09-03 15:50:00'","737306.65972222","1"
"'040078068'","'2018-09-03 15:45:00'","737306.65625","1"
"'040077950'","'2018-09-03 15:40:00'","737306.65277778","1"
"'040078092'","'2018-09-03 15:40:00'","737306.65277778","1"
"'040077950'","'2018-09-03 15:35:00'","737306.64930556","3"
"'040077950'","'2018-09-03 15:30:00'","737306.64583333","1"
"'040078068'","'2018-09-03 15:30:00'","737306.64583333","1"
"'040077962'","'2018-09-03 15:30:00'","737306.64583333","1"
"'040077950'","'2018-09-03 15:25:00'","737306.64236111","1"
"'040078045'","'2018-09-03 15:10:00'","737306.63194444","1"
"'040056208'","'2018-09-03 15:10:00'","737306.63194444","1"
"'040078092'","'2018-09-03 15:10:00'","737306.63194444","1"
"'040056330'","'2018-09-03 15:10:00'","737306.63194444","1"
"'040077960'","'2018-09-03 15:05:00'","737306.62847222","1"
"'040056208'","'2018-09-03 15:05:00'","737306.62847222","2"
"'040069137'","'2018-09-03 15:05:00'","737306.62847222","1"
"'040078079'","'2018-09-03 15:05:00'","737306.62847222","1"
"'040078071'","'2018-09-03 15:05:00'","737306.62847222","1"
"'040078036'","'2018-09-03 15:05:00'","737306.62847222","1"
"'040056208'","'2018-09-03 15:00:00'","737306.625","1"
"'040077940'","'2018-09-03 15:00:00'","737306.625","1"
"'040078071'","'2018-09-03 15:00:00'","737306.625","1"
"'040078041'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040077946'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040078092'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040078052'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040078066'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040077974'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040078040'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040056208'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040078071'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040077940'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040077950'","'2018-09-03 14:55:00'","737306.62152778","3"
"'040078079'","'2018-09-03 14:55:00'","737306.62152778","1"
"'040077950'","'2018-09-03 14:50:00'","737306.61805556","1"
"'040078079'","'2018-09-03 14:50:00'","737306.61805556","1"
"'040056208'","'2018-09-03 14:15:00'","737306.59375","1"
"'040078041'","'2018-09-03 14:15:00'","737306.59375","1"
"'040069137'","'2018-09-03 14:15:00'","737306.59375","1"
"'040078092'","'2018-09-03 14:10:00'","737306.59027778","3"
"'040056208'","'2018-09-03 14:10:00'","737306.59027778","2"
"'040056208'","'2018-09-03 14:05:00'","737306.58680556","1"
"'040078068'","'2018-09-03 14:05:00'","737306.58680556","1"
"'040056208'","'2018-09-03 13:55:00'","737306.57986111","1"
"'040077962'","'2018-09-03 13:55:00'","737306.57986111","1"
"'040078036'","'2018-09-03 13:50:00'","737306.57638889","1"
"'040078046'","'2018-09-03 13:50:00'","737306.57638889","1"
"'040077974'","'2018-09-03 13:50:00'","737306.57638889","1"
"'040077960'","'2018-09-03 13:50:00'","737306.57638889","1"
"'040078048'","'2018-09-03 13:50:00'","737306.57638889","3"
"'040078052'","'2018-09-03 13:50:00'","737306.57638889","1"
"'040077971'","'2018-09-03 13:45:00'","737306.57291667","1"
"'040078036'","'2018-09-03 13:45:00'","737306.57291667","2"
"'040078046'","'2018-09-03 13:45:00'","737306.57291667","2"
"'040078048'","'2018-09-03 13:45:00'","737306.57291667","1"
"'040077960'","'2018-09-01 02:50:00'","737304.11805556","1"
"'040078079'","'2018-09-01 02:30:00'","737304.10416667","1"
"'040078079'","'2018-09-01 02:20:00'","737304.09722222","1"
"'040077950'","'2018-09-01 01:45:00'","737304.07291667","1"
"'040077960'","'2018-09-01 01:45:00'","737304.07291667","6"
"'040078071'","'2018-09-01 01:40:00'","737304.06944444","1"
"'040079459'","'2018-09-01 01:40:00'","737304.06944444","1"
"'040078048'","'2018-09-01 01:40:00'","737304.06944444","1"
"'040077950'","'2018-09-01 01:40:00'","737304.06944444","1"
"'040077962'","'2018-09-01 01:35:00'","737304.06597222","2"
"'040078060'","'2018-09-01 01:35:00'","737304.06597222","2"
"'040078078'","'2018-09-01 01:35:00'","737304.06597222","1"
"'040079460'","'2018-09-01 01:35:00'","737304.06597222","1"
"'040069137'","'2018-09-01 01:35:00'","737304.06597222","1"
"'040078071'","'2018-09-01 01:35:00'","737304.06597222","1"
"'040077950'","'2018-09-01 01:35:00'","737304.06597222","1"
"'040078043'","'2018-09-01 01:35:00'","737304.06597222","1"
"'040078079'","'2018-09-01 01:30:00'","737304.0625","1"
"'040077962'","'2018-09-01 01:30:00'","737304.0625","2"
"'040078043'","'2018-09-01 01:30:00'","737304.0625","1"
"'040078071'","'2018-09-01 01:30:00'","737304.0625","3"
"'040078078'","'2018-09-01 01:30:00'","737304.0625","2"
"'040077949'","'2018-09-01 01:30:00'","737304.0625","1"
"'040069137'","'2018-09-01 01:30:00'","737304.0625","1"
"'040078077'","'2018-09-01 01:30:00'","737304.0625","1"
"'040078060'","'2018-09-01 01:30:00'","737304.0625","2"
"'040077950'","'2018-09-01 01:25:00'","737304.05902778","1"
"'040079459'","'2018-09-01 01:25:00'","737304.05902778","1"
"'040077974'","'2018-09-01 01:25:00'","737304.05902778","1"
"'040078071'","'2018-09-01 01:25:00'","737304.05902778","3"
"'040078043'","'2018-09-01 01:25:00'","737304.05902778","1"
"'040077949'","'2018-09-01 01:25:00'","737304.05902778","1"
"'040078046'","'2018-09-01 01:25:00'","737304.05902778","1"
"'040069137'","'2018-09-01 01:25:00'","737304.05902778","3"
"'040077962'","'2018-09-01 01:25:00'","737304.05902778","1"
"'040078040'","'2018-09-01 01:25:00'","737304.05902778","1"
"'040078051'","'2018-09-01 01:25:00'","737304.05902778","1"
"'040078051'","'2018-09-01 01:20:00'","737304.05555556","2"
"'040077949'","'2018-09-01 01:20:00'","737304.05555556","2"
"'040078048'","'2018-09-01 01:20:00'","737304.05555556","3"
"'040078095'","'2018-09-01 01:20:00'","737304.05555556","4"
"'040077960'","'2018-09-01 01:20:00'","737304.05555556","3"
"'040078043'","'2018-09-01 01:20:00'","737304.05555556","2"
"'040079460'","'2018-09-01 01:20:00'","737304.05555556","1"
"'040077960'","'2018-09-01 01:15:00'","737304.05208333","2"
"'040078048'","'2018-09-01 01:15:00'","737304.05208333","1"
"'040078095'","'2018-09-01 00:25:00'","737304.01736111","1"
"'040077960'","'2018-09-01 00:25:00'","737304.01736111","1"
"'040078095'","'2018-09-01 00:20:00'","737304.01388889","1"
"'040078048'","'2018-09-01 00:20:00'","737304.01388889","2"
"'040077960'","'2018-09-01 00:20:00'","737304.01388889","2"
"'040078051'","'2018-09-01 00:20:00'","737304.01388889","1"
"'040069137'","'2018-09-01 00:15:00'","737304.01041667","1"
"'040077962'","'2018-09-01 00:15:00'","737304.01041667","1"
"'040078079'","'2018-09-01 00:15:00'","737304.01041667","1"
"'040078048'","'2018-09-01 00:15:00'","737304.01041667","1"
"'040077960'","'2018-09-01 00:15:00'","737304.01041667","2"
"'040078065'","'2018-09-01 00:15:00'","737304.01041667","1"
"'040077974'","'2018-09-01 00:15:00'","737304.01041667","2"
"'040078095'","'2018-09-01 00:15:00'","737304.01041667","2"
"'040078071'","'2018-09-01 00:15:00'","737304.01041667","1"
"'040056208'","'2018-09-01 00:10:00'","737304.00694444","1"
"'040078078'","'2018-09-01 00:10:00'","737304.00694444","2"
"'040078079'","'2018-09-01 00:10:00'","737304.00694444","1"
"'040078084'","'2018-09-01 00:10:00'","737304.00694444","1"
"'040078060'","'2018-09-01 00:10:00'","737304.00694444","1"
"'040077949'","'2018-09-01 00:10:00'","737304.00694444","1"
"'040078048'","'2018-09-01 00:05:00'","737304.00347222","1"
"'040077960'","'2018-09-01 00:05:00'","737304.00347222","2"
"'040056208'","'2018-09-01 00:05:00'","737304.00347222","2"
"'040077935'","'2018-09-01 00:05:00'","737304.00347222","1"
"'040077962'","'2018-09-01 00:05:00'","737304.00347222","1"
"'040078095'","'2018-09-01 00:05:00'","737304.00347222","1"
"'040078071'","'2018-09-01 00:05:00'","737304.00347222","2"
"'040078051'","'2018-09-01 00:00:00'","737304","1"
"'040078087'","'2018-09-01 00:00:00'","737304","2"
"'040078048'","'2018-09-01 00:00:00'","737304","1"
"'040077974'","'2018-09-01 00:00:00'","737304","2"
"'040079460'","'2018-09-01 00:00:00'","737304","1"
"'040078036'","'2018-09-01 00:00:00'","737304","1"
"'040078048'","'2018-08-31 23:55:00'","737303.99652778","1"
"'040078051'","'2018-08-31 23:55:00'","737303.99652778","1"
"'040077974'","'2018-08-31 23:55:00'","737303.99652778","1"
"'040077970'","'2018-08-31 23:55:00'","737303.99652778","2"
"'040078043'","'2018-08-31 23:55:00'","737303.99652778","2"
"'040077962'","'2018-08-31 23:50:00'","737303.99305556","2"
"'040078040'","'2018-08-31 23:50:00'","737303.99305556","1"
"'040077935'","'2018-08-31 23:50:00'","737303.99305556","1"
"'040078051'","'2018-08-31 23:50:00'","737303.99305556","1"
"'040077973'","'2018-08-31 23:50:00'","737303.99305556","1"
"'040077962'","'2018-08-31 23:45:00'","737303.98958333","1"
"'040078040'","'2018-08-31 23:45:00'","737303.98958333","2"
"'040078095'","'2018-08-31 23:45:00'","737303.98958333","1"
"'040078043'","'2018-08-31 23:45:00'","737303.98958333","1"
"'040077960'","'2018-08-31 23:45:00'","737303.98958333","1"
"'040077949'","'2018-08-31 23:45:00'","737303.98958333","3"
"'040077935'","'2018-08-31 23:45:00'","737303.98958333","1"
"'040077970'","'2018-08-31 23:45:00'","737303.98958333","3"
"'040056208'","'2018-08-31 23:45:00'","737303.98958333","2"
"'040078048'","'2018-08-31 23:45:00'","737303.98958333","2"
"'040056208'","'2018-08-31 23:40:00'","737303.98611111","3"
"'040078065'","'2018-08-31 23:40:00'","737303.98611111","1"
"'040078060'","'2018-08-31 23:40:00'","737303.98611111","1"
"'040077973'","'2018-08-31 23:40:00'","737303.98611111","1"
"'040078071'","'2018-08-31 23:40:00'","737303.98611111","2"
"'040078060'","'2018-08-31 23:35:00'","737303.98263889","2"
"'040079460'","'2018-08-31 23:35:00'","737303.98263889","1"
"'040056208'","'2018-08-31 23:35:00'","737303.98263889","3"
"'040078065'","'2018-08-31 23:35:00'","737303.98263889","2"
"'040077949'","'2018-08-31 23:35:00'","737303.98263889","1"
"'040077973'","'2018-08-31 23:35:00'","737303.98263889","2"
"'040077962'","'2018-08-31 23:35:00'","737303.98263889","2"
"'040077950'","'2018-08-31 23:35:00'","737303.98263889","1"
"'040078071'","'2018-08-31 23:35:00'","737303.98263889","2"
"'040077962'","'2018-08-31 23:00:00'","737303.95833333","2"
"'040078079'","'2018-08-31 23:00:00'","737303.95833333","1"
"'040078058'","'2018-08-31 21:00:00'","737303.875","1"
"'040078086'","'2018-08-31 00:05:00'","737303.00347222","1"
"'040078072'","'2018-08-31 00:05:00'","737303.00347222","1"
"'040056209'","'2018-08-31 00:05:00'","737303.00347222","1"
"'040078066'","'2018-08-31 00:05:00'","737303.00347222","2"
"'040077688'","'2018-08-31 00:05:00'","737303.00347222","1"
"'040078080'","'2018-08-31 00:00:00'","737303","1"
"'040077942'","'2018-08-30 23:55:00'","737302.99652778","1"
"'040077688'","'2018-08-30 23:55:00'","737302.99652778","2"
"'040078054'","'2018-08-30 23:50:00'","737302.99305556","1"
"'040077688'","'2018-08-30 23:50:00'","737302.99305556","2"
"'040077957'","'2018-08-30 23:40:00'","737302.98611111","1"
"'040078086'","'2018-08-30 23:40:00'","737302.98611111","1"
"'040056209'","'2018-08-30 23:40:00'","737302.98611111","1"
"'040077688'","'2018-08-30 23:35:00'","737302.98263889","1"
"'040077971'","'2018-08-30 23:35:00'","737302.98263889","1"
"'040077957'","'2018-08-30 23:35:00'","737302.98263889","1"
"'040078055'","'2018-08-30 23:30:00'","737302.97916667","1"
"'040078066'","'2018-08-30 23:30:00'","737302.97916667","1"
"'040077939'","'2018-08-30 23:30:00'","737302.97916667","1"
"'040077942'","'2018-08-30 23:30:00'","737302.97916667","1"
"'040078072'","'2018-08-30 23:30:00'","737302.97916667","1"
"'040078053'","'2018-08-30 23:15:00'","737302.96875","1"
"'040078061'","'2018-08-30 23:15:00'","737302.96875","1"
"'040077971'","'2018-08-30 23:10:00'","737302.96527778","1"
"'040077688'","'2018-08-30 23:10:00'","737302.96527778","4"
"'040078064'","'2018-08-30 23:10:00'","737302.96527778","1"
"'040078053'","'2018-08-30 23:05:00'","737302.96180556","1"
"'040077948'","'2018-08-30 23:05:00'","737302.96180556","2"
"'040078072'","'2018-08-30 23:05:00'","737302.96180556","1"
"'040078066'","'2018-08-30 23:00:00'","737302.95833333","5"
"'040078092'","'2018-08-30 23:00:00'","737302.95833333","1"
"'040077971'","'2018-08-30 22:55:00'","737302.95486111","1"
"'040078066'","'2018-08-30 22:50:00'","737302.95138889","1"
"'040078086'","'2018-08-30 22:50:00'","737302.95138889","2"
"'040077688'","'2018-08-30 22:50:00'","737302.95138889","2"
"'040078092'","'2018-08-30 22:50:00'","737302.95138889","1"
"'040078042'","'2018-08-30 22:50:00'","737302.95138889","1"
"'040077969'","'2018-08-30 22:45:00'","737302.94791667","1"
"'040078053'","'2018-08-30 22:45:00'","737302.94791667","1"
"'040077939'","'2018-08-30 22:45:00'","737302.94791667","2"
"'040078055'","'2018-08-30 22:45:00'","737302.94791667","1"
"'040078064'","'2018-08-30 22:45:00'","737302.94791667","2"
"'040077942'","'2018-08-30 22:45:00'","737302.94791667","1"
"'040078062'","'2018-08-30 22:40:00'","737302.94444444","1"
"'040077971'","'2018-08-30 22:40:00'","737302.94444444","1"
"'040078062'","'2018-08-30 22:35:00'","737302.94097222","1"
"'040078055'","'2018-08-30 22:35:00'","737302.94097222","1"
"'040078092'","'2018-08-30 22:35:00'","737302.94097222","1"
"'040078064'","'2018-08-30 22:35:00'","737302.94097222","1"
"'040077971'","'2018-08-30 22:35:00'","737302.94097222","2"
"'040077688'","'2018-08-30 22:35:00'","737302.94097222","1"
"'040078083'","'2018-08-30 22:35:00'","737302.94097222","1"
"'040078068'","'2018-08-30 22:35:00'","737302.94097222","1"
"'040077971'","'2018-08-30 22:30:00'","737302.9375","3"
"'040077942'","'2018-08-30 22:30:00'","737302.9375","2"
"'040078055'","'2018-08-30 22:30:00'","737302.9375","2"
"'040077971'","'2018-08-30 22:25:00'","737302.93402778","3"
"'040077942'","'2018-08-30 22:25:00'","737302.93402778","1"
"'040077939'","'2018-08-30 22:25:00'","737302.93402778","1"
"'040078068'","'2018-08-30 22:25:00'","737302.93402778","2"
"'040078055'","'2018-08-30 22:25:00'","737302.93402778","4"
"'040077688'","'2018-08-30 22:20:00'","737302.93055556","1"
"'040078085'","'2018-08-30 20:35:00'","737302.85763889","1"
"'040078058'","'2018-08-30 11:30:00'","737302.47916667","1"
"'040077970'","'2018-08-28 20:20:00'","737300.84722222","1"
"'040077950'","'2018-08-28 20:15:00'","737300.84375","1"
