"PlayerID","TimeStamp","datenum of timestamp","#head impacts"
"'040078092'","'2018-08-28 20:15:00'","737300.84375","1"
"'040077960'","'2018-08-28 20:10:00'","737300.84027778","1"
"'040077957'","'2018-08-28 20:10:00'","737300.84027778","1"
"'040078071'","'2018-08-28 20:05:00'","737300.83680556","1"
"'040077970'","'2018-08-28 20:05:00'","737300.83680556","1"
"'040077950'","'2018-08-28 20:00:00'","737300.83333333","1"
"'040077948'","'2018-08-28 20:00:00'","737300.83333333","1"
"'040078092'","'2018-08-28 19:55:00'","737300.82986111","1"
"'040079460'","'2018-08-28 19:45:00'","737300.82291667","1"
"'040078041'","'2018-08-28 19:35:00'","737300.81597222","1"
"'040078051'","'2018-08-28 19:25:00'","737300.80902778","1"
"'040078068'","'2018-08-28 19:20:00'","737300.80555556","4"
"'040077948'","'2018-08-28 19:20:00'","737300.80555556","1"
"'040077950'","'2018-08-28 19:20:00'","737300.80555556","1"
"'040077942'","'2018-08-28 19:15:00'","737300.80208333","1"
"'040078092'","'2018-08-28 19:15:00'","737300.80208333","1"
"'040078068'","'2018-08-28 19:10:00'","737300.79861111","1"
"'040078064'","'2018-08-28 19:10:00'","737300.79861111","1"
"'040077964'","'2018-08-28 11:30:00'","737300.47916667","1"
"'040078095'","'2018-08-27 20:00:00'","737299.83333333","1"
"'040078048'","'2018-08-27 19:55:00'","737299.82986111","2"
"'040078097'","'2018-08-27 19:55:00'","737299.82986111","2"
"'040077971'","'2018-08-27 19:55:00'","737299.82986111","1"
"'040078097'","'2018-08-27 19:50:00'","737299.82638889","1"
"'040078097'","'2018-08-27 19:45:00'","737299.82291667","2"
"'040077935'","'2018-08-25 03:10:00'","737297.13194444","2"
"'040078097'","'2018-08-25 03:10:00'","737297.13194444","1"
"'040078097'","'2018-08-25 03:05:00'","737297.12847222","3"
"'040056210'","'2018-08-25 03:05:00'","737297.12847222","1"
"'040078045'","'2018-08-25 03:05:00'","737297.12847222","1"
"'040078060'","'2018-08-25 03:00:00'","737297.125","1"
"'040078097'","'2018-08-25 03:00:00'","737297.125","4"
"'040078065'","'2018-08-25 03:00:00'","737297.125","1"
"'040077949'","'2018-08-25 03:00:00'","737297.125","1"
"'040078071'","'2018-08-25 03:00:00'","737297.125","2"
"'040056210'","'2018-08-25 02:55:00'","737297.12152778","3"
"'040078060'","'2018-08-25 02:55:00'","737297.12152778","1"
"'040078097'","'2018-08-25 02:55:00'","737297.12152778","1"
"'040078065'","'2018-08-25 02:55:00'","737297.12152778","1"
"'040077973'","'2018-08-25 02:55:00'","737297.12152778","1"
"'040077949'","'2018-08-25 02:50:00'","737297.11805556","1"
"'040078043'","'2018-08-25 02:50:00'","737297.11805556","1"
"'040079460'","'2018-08-25 02:50:00'","737297.11805556","1"
"'040078079'","'2018-08-25 02:50:00'","737297.11805556","1"
"'040056210'","'2018-08-25 02:45:00'","737297.11458333","2"
"'040078060'","'2018-08-25 02:45:00'","737297.11458333","1"
"'040078097'","'2018-08-25 02:45:00'","737297.11458333","3"
"'040077962'","'2018-08-25 02:45:00'","737297.11458333","1"
"'040078071'","'2018-08-25 02:45:00'","737297.11458333","1"
"'040078048'","'2018-08-25 02:45:00'","737297.11458333","2"
"'040078065'","'2018-08-25 02:45:00'","737297.11458333","1"
"'040056208'","'2018-08-25 02:45:00'","737297.11458333","2"
"'040078045'","'2018-08-25 02:45:00'","737297.11458333","1"
"'040078040'","'2018-08-25 02:40:00'","737297.11111111","1"
"'040077970'","'2018-08-25 02:40:00'","737297.11111111","1"
"'040078043'","'2018-08-25 02:40:00'","737297.11111111","1"
"'040077949'","'2018-08-25 02:40:00'","737297.11111111","2"
"'040078040'","'2018-08-25 02:35:00'","737297.10763889","1"
"'040078087'","'2018-08-25 02:35:00'","737297.10763889","1"
"'040078078'","'2018-08-25 02:35:00'","737297.10763889","1"
"'040078097'","'2018-08-25 02:35:00'","737297.10763889","1"
"'040078078'","'2018-08-25 02:30:00'","737297.10416667","1"
"'040078047'","'2018-08-25 02:30:00'","737297.10416667","2"
"'040078040'","'2018-08-25 02:30:00'","737297.10416667","2"
"'040078048'","'2018-08-25 02:30:00'","737297.10416667","2"
"'040077970'","'2018-08-25 02:30:00'","737297.10416667","1"
"'040079460'","'2018-08-25 02:30:00'","737297.10416667","2"
"'040078051'","'2018-08-25 02:30:00'","737297.10416667","1"
"'040078045'","'2018-08-25 02:25:00'","737297.10069444","1"
"'040056208'","'2018-08-25 02:25:00'","737297.10069444","1"
"'040078071'","'2018-08-25 02:25:00'","737297.10069444","2"
"'040078097'","'2018-08-25 02:25:00'","737297.10069444","2"
"'040078079'","'2018-08-25 02:25:00'","737297.10069444","2"
"'040078084'","'2018-08-25 02:25:00'","737297.10069444","1"
"'040078047'","'2018-08-25 02:20:00'","737297.09722222","3"
"'040077950'","'2018-08-25 02:20:00'","737297.09722222","3"
"'040078095'","'2018-08-25 02:20:00'","737297.09722222","1"
"'040079460'","'2018-08-25 02:20:00'","737297.09722222","1"
"'040078087'","'2018-08-25 02:20:00'","737297.09722222","1"
"'040078043'","'2018-08-25 02:20:00'","737297.09722222","1"
"'040078078'","'2018-08-25 02:20:00'","737297.09722222","1"
"'040056210'","'2018-08-25 02:15:00'","737297.09375","3"
"'040078097'","'2018-08-25 02:15:00'","737297.09375","5"
"'040056208'","'2018-08-25 02:15:00'","737297.09375","4"
"'040077973'","'2018-08-25 02:15:00'","737297.09375","3"
"'040078097'","'2018-08-25 02:10:00'","737297.09027778","1"
"'040078071'","'2018-08-25 02:10:00'","737297.09027778","1"
"'040079460'","'2018-08-25 02:10:00'","737297.09027778","1"
"'040078043'","'2018-08-25 02:10:00'","737297.09027778","1"
"'040056210'","'2018-08-25 02:10:00'","737297.09027778","2"
"'040077973'","'2018-08-25 02:10:00'","737297.09027778","1"
"'040078047'","'2018-08-25 02:10:00'","737297.09027778","1"
"'040077960'","'2018-08-25 02:10:00'","737297.09027778","1"
"'040078065'","'2018-08-25 02:10:00'","737297.09027778","1"
"'040078051'","'2018-08-25 02:10:00'","737297.09027778","1"
"'040078051'","'2018-08-25 02:05:00'","737297.08680556","1"
"'040078065'","'2018-08-25 02:05:00'","737297.08680556","1"
"'040078095'","'2018-08-25 02:05:00'","737297.08680556","1"
"'040078071'","'2018-08-25 02:05:00'","737297.08680556","1"
"'040077973'","'2018-08-25 02:05:00'","737297.08680556","1"
"'040078043'","'2018-08-25 02:05:00'","737297.08680556","1"
"'040078095'","'2018-08-25 02:00:00'","737297.08333333","2"
"'040056210'","'2018-08-25 02:00:00'","737297.08333333","1"
"'040077960'","'2018-08-25 02:00:00'","737297.08333333","3"
"'040078048'","'2018-08-25 02:00:00'","737297.08333333","1"
"'040078065'","'2018-08-25 02:00:00'","737297.08333333","1"
"'040078047'","'2018-08-25 02:00:00'","737297.08333333","1"
"'040077935'","'2018-08-25 02:00:00'","737297.08333333","1"
"'040078071'","'2018-08-25 02:00:00'","737297.08333333","1"
"'040077960'","'2018-08-25 01:55:00'","737297.07986111","3"
"'040078095'","'2018-08-25 01:55:00'","737297.07986111","2"
"'040078052'","'2018-08-25 01:55:00'","737297.07986111","1"
"'040078051'","'2018-08-25 01:55:00'","737297.07986111","1"
"'040078048'","'2018-08-25 01:55:00'","737297.07986111","1"
"'040078071'","'2018-08-25 01:55:00'","737297.07986111","1"
"'040079460'","'2018-08-25 01:50:00'","737297.07638889","1"
"'040078071'","'2018-08-25 01:50:00'","737297.07638889","1"
"'040078040'","'2018-08-25 01:50:00'","737297.07638889","1"
"'040078060'","'2018-08-25 01:50:00'","737297.07638889","1"
"'040056210'","'2018-08-25 01:50:00'","737297.07638889","1"
"'040078097'","'2018-08-25 01:50:00'","737297.07638889","2"
"'040078095'","'2018-08-25 01:50:00'","737297.07638889","1"
"'040056208'","'2018-08-25 01:50:00'","737297.07638889","1"
"'040078097'","'2018-08-25 01:25:00'","737297.05902778","3"
"'040078060'","'2018-08-25 01:25:00'","737297.05902778","1"
"'040056210'","'2018-08-25 01:25:00'","737297.05902778","1"
"'040078097'","'2018-08-25 01:20:00'","737297.05555556","2"
"'040078071'","'2018-08-25 01:20:00'","737297.05555556","1"
"'040078060'","'2018-08-25 01:20:00'","737297.05555556","1"
"'040078051'","'2018-08-25 01:20:00'","737297.05555556","1"
"'040077950'","'2018-08-25 01:20:00'","737297.05555556","1"
"'040056208'","'2018-08-25 01:20:00'","737297.05555556","2"
"'040078051'","'2018-08-25 01:15:00'","737297.05208333","3"
"'040078079'","'2018-08-25 01:15:00'","737297.05208333","3"
"'040077960'","'2018-08-25 01:15:00'","737297.05208333","1"
"'040078043'","'2018-08-25 01:15:00'","737297.05208333","1"
"'040077949'","'2018-08-25 01:15:00'","737297.05208333","1"
"'040078095'","'2018-08-25 01:15:00'","737297.05208333","1"
"'040078060'","'2018-08-25 01:15:00'","737297.05208333","1"
"'040078048'","'2018-08-25 01:15:00'","737297.05208333","2"
"'040078087'","'2018-08-25 01:10:00'","737297.04861111","1"
"'040078043'","'2018-08-25 01:10:00'","737297.04861111","1"
"'040078071'","'2018-08-25 01:10:00'","737297.04861111","1"
"'040056208'","'2018-08-25 01:10:00'","737297.04861111","1"
"'040077950'","'2018-08-25 01:10:00'","737297.04861111","2"
"'040077960'","'2018-08-25 01:10:00'","737297.04861111","1"
"'040077970'","'2018-08-25 01:10:00'","737297.04861111","1"
"'040078078'","'2018-08-25 01:05:00'","737297.04513889","1"
"'040077949'","'2018-08-25 01:05:00'","737297.04513889","1"
"'040077960'","'2018-08-25 01:05:00'","737297.04513889","2"
"'040078040'","'2018-08-25 01:05:00'","737297.04513889","1"
"'040078095'","'2018-08-25 01:05:00'","737297.04513889","3"
"'040078043'","'2018-08-25 01:05:00'","737297.04513889","1"
"'040077950'","'2018-08-25 01:05:00'","737297.04513889","2"
"'040078060'","'2018-08-25 01:00:00'","737297.04166667","3"
"'040077935'","'2018-08-25 01:00:00'","737297.04166667","1"
"'040056210'","'2018-08-25 01:00:00'","737297.04166667","3"
"'040056208'","'2018-08-25 01:00:00'","737297.04166667","4"
"'040078071'","'2018-08-25 01:00:00'","737297.04166667","2"
"'040078040'","'2018-08-25 01:00:00'","737297.04166667","1"
"'040078097'","'2018-08-25 01:00:00'","737297.04166667","4"
"'040078065'","'2018-08-25 01:00:00'","737297.04166667","1"
"'040077973'","'2018-08-25 00:55:00'","737297.03819444","1"
"'040056210'","'2018-08-25 00:55:00'","737297.03819444","1"
"'040078060'","'2018-08-25 00:55:00'","737297.03819444","1"
"'040078065'","'2018-08-25 00:55:00'","737297.03819444","2"
"'040078084'","'2018-08-25 00:55:00'","737297.03819444","1"
"'040078097'","'2018-08-25 00:55:00'","737297.03819444","3"
"'040078071'","'2018-08-25 00:55:00'","737297.03819444","3"
"'040056208'","'2018-08-25 00:55:00'","737297.03819444","2"
"'040078071'","'2018-08-25 00:50:00'","737297.03472222","3"
"'040078065'","'2018-08-25 00:50:00'","737297.03472222","1"
"'040078097'","'2018-08-25 00:50:00'","737297.03472222","4"
"'040078040'","'2018-08-25 00:50:00'","737297.03472222","1"
"'040077974'","'2018-08-25 00:50:00'","737297.03472222","1"
"'040078047'","'2018-08-25 00:50:00'","737297.03472222","1"
"'040078048'","'2018-08-25 00:50:00'","737297.03472222","1"
"'040056208'","'2018-08-25 00:50:00'","737297.03472222","3"
"'040077960'","'2018-08-25 00:50:00'","737297.03472222","2"
"'040078060'","'2018-08-25 00:50:00'","737297.03472222","2"
"'040078095'","'2018-08-25 00:45:00'","737297.03125","1"
"'040078040'","'2018-08-25 00:45:00'","737297.03125","2"
"'040078047'","'2018-08-25 00:45:00'","737297.03125","3"
"'040078043'","'2018-08-25 00:45:00'","737297.03125","2"
"'040078051'","'2018-08-25 00:45:00'","737297.03125","1"
"'040077960'","'2018-08-25 00:45:00'","737297.03125","5"
"'040078043'","'2018-08-25 00:40:00'","737297.02777778","1"
"'040056208'","'2018-08-25 00:40:00'","737297.02777778","1"
"'040079460'","'2018-08-25 00:40:00'","737297.02777778","2"
"'040078051'","'2018-08-25 00:40:00'","737297.02777778","1"
"'040078071'","'2018-08-25 00:40:00'","737297.02777778","1"
"'040078095'","'2018-08-25 00:40:00'","737297.02777778","3"
"'040078097'","'2018-08-25 00:40:00'","737297.02777778","1"
"'040077970'","'2018-08-25 00:40:00'","737297.02777778","2"
"'040078095'","'2018-08-25 00:35:00'","737297.02430556","1"
"'040077974'","'2018-08-25 00:35:00'","737297.02430556","2"
"'040079460'","'2018-08-25 00:35:00'","737297.02430556","1"
"'040077960'","'2018-08-25 00:35:00'","737297.02430556","2"
"'040078051'","'2018-08-25 00:35:00'","737297.02430556","1"
"'040078052'","'2018-08-25 00:35:00'","737297.02430556","1"
"'040078048'","'2018-08-25 00:35:00'","737297.02430556","2"
"'040078097'","'2018-08-25 00:30:00'","737297.02083333","2"
"'040078071'","'2018-08-25 00:30:00'","737297.02083333","3"
"'040078060'","'2018-08-25 00:30:00'","737297.02083333","1"
"'040056208'","'2018-08-25 00:30:00'","737297.02083333","2"
"'040078065'","'2018-08-25 00:30:00'","737297.02083333","1"
"'040077960'","'2018-08-25 00:25:00'","737297.01736111","1"
"'040078047'","'2018-08-25 00:25:00'","737297.01736111","1"
"'040077949'","'2018-08-25 00:25:00'","737297.01736111","1"
"'040078095'","'2018-08-25 00:25:00'","737297.01736111","1"
"'040078079'","'2018-08-25 00:10:00'","737297.00694444","1"
"'040078097'","'2018-08-25 00:10:00'","737297.00694444","3"
"'040056208'","'2018-08-25 00:10:00'","737297.00694444","1"
"'040078071'","'2018-08-25 00:10:00'","737297.00694444","1"
"'040078051'","'2018-08-25 00:10:00'","737297.00694444","2"
"'040077950'","'2018-08-25 00:10:00'","737297.00694444","2"
"'040056210'","'2018-08-25 00:10:00'","737297.00694444","2"
"'040056208'","'2018-08-25 00:05:00'","737297.00347222","1"
"'040078097'","'2018-08-25 00:05:00'","737297.00347222","1"
"'040078043'","'2018-08-25 00:00:00'","737297","1"
"'040078085'","'2018-08-24 20:05:00'","737296.83680556","1"
"'040078085'","'2018-08-24 20:00:00'","737296.83333333","2"
"'040078058'","'2018-08-24 12:00:00'","737296.5","1"
"'040078088'","'2018-08-23 23:15:00'","737295.96875","2"
"'040078086'","'2018-08-23 22:25:00'","737295.93402778","1"
"'040078086'","'2018-08-23 22:20:00'","737295.93055556","1"
"'040078046'","'2018-08-23 20:15:00'","737295.84375","1"
"'040056210'","'2018-08-23 19:55:00'","737295.82986111","1"
"'040078097'","'2018-08-23 19:55:00'","737295.82986111","2"
"'040078097'","'2018-08-23 19:50:00'","737295.82638889","2"
"'040078097'","'2018-08-22 21:55:00'","737294.91319444","3"
"'040056210'","'2018-08-22 21:55:00'","737294.91319444","1"
"'040077950'","'2018-08-22 21:50:00'","737294.90972222","1"
"'040077970'","'2018-08-22 21:50:00'","737294.90972222","1"
"'040078097'","'2018-08-22 21:50:00'","737294.90972222","1"
"'040078079'","'2018-08-22 21:50:00'","737294.90972222","1"
"'040078079'","'2018-08-22 21:45:00'","737294.90625","3"
"'040077950'","'2018-08-22 21:45:00'","737294.90625","5"
"'040077970'","'2018-08-22 21:40:00'","737294.90277778","1"
"'040077949'","'2018-08-22 21:40:00'","737294.90277778","1"
"'040077950'","'2018-08-22 21:35:00'","737294.89930556","1"
"'040077949'","'2018-08-22 21:35:00'","737294.89930556","1"
"'040077960'","'2018-08-22 21:35:00'","737294.89930556","1"
"'040077970'","'2018-08-22 21:35:00'","737294.89930556","1"
"'040078097'","'2018-08-22 21:30:00'","737294.89583333","2"
"'040078097'","'2018-08-22 21:25:00'","737294.89236111","1"
"'040078097'","'2018-08-22 20:50:00'","737294.86805556","1"
"'040056208'","'2018-08-22 20:50:00'","737294.86805556","1"
"'040078079'","'2018-08-21 21:50:00'","737293.90972222","1"
"'040077970'","'2018-08-21 21:45:00'","737293.90625","1"
"'040077950'","'2018-08-21 21:45:00'","737293.90625","7"
"'040077960'","'2018-08-21 21:45:00'","737293.90625","1"
"'040077950'","'2018-08-21 21:35:00'","737293.89930556","2"
"'040077970'","'2018-08-21 21:30:00'","737293.89583333","2"
"'040078079'","'2018-08-21 21:30:00'","737293.89583333","1"
"'040077950'","'2018-08-21 21:30:00'","737293.89583333","2"
"'040078097'","'2018-08-21 21:25:00'","737293.89236111","1"
"'040077950'","'2018-08-21 21:25:00'","737293.89236111","2"
"'040078040'","'2018-08-21 21:25:00'","737293.89236111","1"
"'040077950'","'2018-08-21 21:10:00'","737293.88194444","1"
"'040077950'","'2018-08-21 21:05:00'","737293.87847222","3"
"'040077970'","'2018-08-21 21:05:00'","737293.87847222","3"
"'040077950'","'2018-08-21 21:00:00'","737293.875","2"
"'040056208'","'2018-08-21 20:45:00'","737293.86458333","1"
"'040078071'","'2018-08-21 20:45:00'","737293.86458333","1"
"'040078036'","'2018-08-21 20:45:00'","737293.86458333","1"
"'040077945'","'2018-08-21 20:45:00'","737293.86458333","1"
"'040078097'","'2018-08-21 20:45:00'","737293.86458333","1"
"'040078059'","'2018-08-21 20:45:00'","737293.86458333","2"
"'040056209'","'2018-08-21 20:40:00'","737293.86111111","1"
"'040077960'","'2018-08-21 20:40:00'","737293.86111111","1"
"'040078095'","'2018-08-21 20:35:00'","737293.85763889","1"
"'040078046'","'2018-08-20 21:35:00'","737292.89930556","1"
"'040078071'","'2018-08-20 20:25:00'","737292.85069444","1"
"'040078079'","'2018-08-20 20:25:00'","737292.85069444","1"
"'040077960'","'2018-08-20 20:20:00'","737292.84722222","1"
"'040078097'","'2018-08-20 20:20:00'","737292.84722222","1"
"'040077950'","'2018-08-20 20:20:00'","737292.84722222","1"
"'040078097'","'2018-08-20 20:15:00'","737292.84375","1"
"'040078078'","'2018-08-20 20:15:00'","737292.84375","1"
"'040056209'","'2018-08-20 20:00:00'","737292.83333333","1"
"'040078097'","'2018-08-20 20:00:00'","737292.83333333","1"
"'040056207'","'2018-08-20 20:00:00'","737292.83333333","3"
"'040078071'","'2018-08-20 19:55:00'","737292.82986111","2"
"'040056207'","'2018-08-20 19:55:00'","737292.82986111","8"
"'040078097'","'2018-08-20 19:55:00'","737292.82986111","3"
"'040056207'","'2018-08-20 19:50:00'","737292.82638889","4"
"'040078071'","'2018-08-20 19:50:00'","737292.82638889","1"
"'040079460'","'2018-08-20 19:50:00'","737292.82638889","1"
"'040056207'","'2018-08-20 19:45:00'","737292.82291667","4"
"'040078043'","'2018-08-18 01:45:00'","737290.07291667","1"
"'040077970'","'2018-08-18 01:45:00'","737290.07291667","1"
"'040078040'","'2018-08-18 01:45:00'","737290.07291667","1"
"'040077960'","'2018-08-18 01:45:00'","737290.07291667","2"
"'040056208'","'2018-08-18 01:40:00'","737290.06944444","1"
"'040078097'","'2018-08-18 01:40:00'","737290.06944444","1"
"'040077960'","'2018-08-18 01:40:00'","737290.06944444","1"
"'040077949'","'2018-08-18 01:40:00'","737290.06944444","2"
"'040077950'","'2018-08-18 01:35:00'","737290.06597222","1"
"'040078087'","'2018-08-18 01:35:00'","737290.06597222","1"
"'040056330'","'2018-08-18 01:35:00'","737290.06597222","1"
"'040078079'","'2018-08-18 01:35:00'","737290.06597222","3"
"'040056210'","'2018-08-18 01:35:00'","737290.06597222","1"
"'040077949'","'2018-08-18 01:35:00'","737290.06597222","1"
"'040078060'","'2018-08-18 01:30:00'","737290.0625","1"
"'040077962'","'2018-08-18 01:30:00'","737290.0625","2"
"'040082100'","'2018-08-18 01:30:00'","737290.0625","1"
"'040056210'","'2018-08-18 01:30:00'","737290.0625","1"
"'040078047'","'2018-08-18 01:25:00'","737290.05902778","1"
"'040078095'","'2018-08-18 01:25:00'","737290.05902778","1"
"'040078060'","'2018-08-18 01:25:00'","737290.05902778","1"
"'040079460'","'2018-08-18 01:25:00'","737290.05902778","1"
"'040078077'","'2018-08-18 01:25:00'","737290.05902778","1"
"'040078052'","'2018-08-18 01:25:00'","737290.05902778","1"
"'040082100'","'2018-08-18 01:25:00'","737290.05902778","1"
"'040077960'","'2018-08-18 01:25:00'","737290.05902778","2"
"'040078048'","'2018-08-18 01:20:00'","737290.05555556","1"
"'040077973'","'2018-08-18 01:20:00'","737290.05555556","1"
"'040077962'","'2018-08-18 01:20:00'","737290.05555556","2"
"'040078060'","'2018-08-18 01:15:00'","737290.05208333","1"
"'040056330'","'2018-08-18 01:15:00'","737290.05208333","1"
"'040077962'","'2018-08-18 01:15:00'","737290.05208333","1"
"'040077962'","'2018-08-18 01:10:00'","737290.04861111","3"
"'040078040'","'2018-08-18 01:10:00'","737290.04861111","1"
"'040081036'","'2018-08-18 01:10:00'","737290.04861111","1"
"'040078043'","'2018-08-18 00:45:00'","737290.03125","2"
"'040077950'","'2018-08-18 00:45:00'","737290.03125","2"
"'040078047'","'2018-08-18 00:45:00'","737290.03125","2"
"'040078079'","'2018-08-18 00:45:00'","737290.03125","1"
"'040078052'","'2018-08-18 00:45:00'","737290.03125","1"
"'040078047'","'2018-08-18 00:40:00'","737290.02777778","1"
"'040078043'","'2018-08-18 00:40:00'","737290.02777778","1"
"'040077960'","'2018-08-18 00:40:00'","737290.02777778","1"
"'040078079'","'2018-08-18 00:40:00'","737290.02777778","2"
"'040078048'","'2018-08-18 00:40:00'","737290.02777778","1"
"'040078078'","'2018-08-18 00:40:00'","737290.02777778","1"
"'040077950'","'2018-08-18 00:40:00'","737290.02777778","1"
"'040078046'","'2018-08-18 00:40:00'","737290.02777778","1"
"'040078059'","'2018-08-18 00:40:00'","737290.02777778","1"
"'040077949'","'2018-08-18 00:40:00'","737290.02777778","1"
"'040056330'","'2018-08-18 00:35:00'","737290.02430556","3"
"'040078060'","'2018-08-18 00:35:00'","737290.02430556","2"
"'040056208'","'2018-08-18 00:35:00'","737290.02430556","3"
"'040078071'","'2018-08-18 00:35:00'","737290.02430556","2"
"'040081036'","'2018-08-18 00:35:00'","737290.02430556","1"
"'040056210'","'2018-08-18 00:35:00'","737290.02430556","1"
"'040056208'","'2018-08-18 00:30:00'","737290.02083333","2"
"'040056210'","'2018-08-18 00:30:00'","737290.02083333","1"
"'040078097'","'2018-08-18 00:30:00'","737290.02083333","2"
"'040056330'","'2018-08-18 00:30:00'","737290.02083333","1"
"'040077960'","'2018-08-18 00:25:00'","737290.01736111","2"
"'040079460'","'2018-08-18 00:25:00'","737290.01736111","1"
"'040078095'","'2018-08-18 00:25:00'","737290.01736111","1"
"'040078040'","'2018-08-18 00:25:00'","737290.01736111","2"
"'040078048'","'2018-08-18 00:25:00'","737290.01736111","1"
"'040078052'","'2018-08-18 00:25:00'","737290.01736111","1"
"'040078043'","'2018-08-18 00:25:00'","737290.01736111","1"
"'040082100'","'2018-08-18 00:20:00'","737290.01388889","1"
"'040056208'","'2018-08-18 00:20:00'","737290.01388889","2"
"'040077974'","'2018-08-18 00:20:00'","737290.01388889","1"
"'040077973'","'2018-08-18 00:20:00'","737290.01388889","1"
"'040078046'","'2018-08-18 00:20:00'","737290.01388889","1"
"'040056330'","'2018-08-18 00:20:00'","737290.01388889","1"
"'040078097'","'2018-08-18 00:20:00'","737290.01388889","3"
"'040078071'","'2018-08-18 00:20:00'","737290.01388889","2"
"'040078095'","'2018-08-18 00:15:00'","737290.01041667","1"
"'040078048'","'2018-08-18 00:15:00'","737290.01041667","1"
"'040078052'","'2018-08-18 00:15:00'","737290.01041667","1"
"'040078079'","'2018-08-18 00:15:00'","737290.01041667","1"
"'040078079'","'2018-08-18 00:10:00'","737290.00694444","3"
"'040078095'","'2018-08-18 00:10:00'","737290.00694444","1"
"'040079460'","'2018-08-18 00:10:00'","737290.00694444","2"
"'040078048'","'2018-08-18 00:10:00'","737290.00694444","1"
"'040078040'","'2018-08-18 00:10:00'","737290.00694444","2"
"'040078097'","'2018-08-18 00:05:00'","737290.00347222","3"
"'040078065'","'2018-08-18 00:00:00'","737290","4"
"'040056330'","'2018-08-18 00:00:00'","737290","2"
"'040056208'","'2018-08-18 00:00:00'","737290","3"
"'040056210'","'2018-08-18 00:00:00'","737290","1"
"'040077935'","'2018-08-18 00:00:00'","737290","1"
"'040078071'","'2018-08-18 00:00:00'","737290","2"
"'040078097'","'2018-08-18 00:00:00'","737290","8"
"'040078043'","'2018-08-17 23:55:00'","737289.99652778","2"
"'040056210'","'2018-08-17 23:55:00'","737289.99652778","1"
"'040078097'","'2018-08-17 23:55:00'","737289.99652778","1"
"'040056330'","'2018-08-17 23:55:00'","737289.99652778","1"
"'040077960'","'2018-08-17 23:55:00'","737289.99652778","2"
"'040078065'","'2018-08-17 23:50:00'","737289.99305556","3"
"'040056208'","'2018-08-17 23:50:00'","737289.99305556","2"
"'040056330'","'2018-08-17 23:50:00'","737289.99305556","1"
"'040056210'","'2018-08-17 23:50:00'","737289.99305556","1"
"'040078084'","'2018-08-17 23:50:00'","737289.99305556","1"
"'040056330'","'2018-08-17 23:45:00'","737289.98958333","1"
"'040077949'","'2018-08-17 23:45:00'","737289.98958333","1"
"'040056208'","'2018-08-17 23:45:00'","737289.98958333","1"
"'040077974'","'2018-08-17 23:45:00'","737289.98958333","1"
"'040078097'","'2018-08-17 23:45:00'","737289.98958333","2"
"'040077960'","'2018-08-17 23:45:00'","737289.98958333","3"
"'040079460'","'2018-08-17 23:40:00'","737289.98611111","1"
"'040056330'","'2018-08-17 23:40:00'","737289.98611111","1"
"'040078043'","'2018-08-17 23:40:00'","737289.98611111","2"
"'040078060'","'2018-08-17 23:40:00'","737289.98611111","1"
"'040078048'","'2018-08-17 23:40:00'","737289.98611111","1"
"'040081036'","'2018-08-17 23:40:00'","737289.98611111","1"
"'040056210'","'2018-08-17 23:40:00'","737289.98611111","1"
"'040078051'","'2018-08-17 23:40:00'","737289.98611111","2"
"'040078097'","'2018-08-17 23:40:00'","737289.98611111","2"
"'040078095'","'2018-08-17 23:35:00'","737289.98263889","1"
"'040078051'","'2018-08-17 23:35:00'","737289.98263889","1"
"'040077973'","'2018-08-17 23:35:00'","737289.98263889","1"
"'040078052'","'2018-08-17 23:35:00'","737289.98263889","1"
"'040078048'","'2018-08-17 23:35:00'","737289.98263889","1"
"'040078047'","'2018-08-17 23:35:00'","737289.98263889","2"
"'040077960'","'2018-08-17 23:35:00'","737289.98263889","5"
"'040078097'","'2018-08-17 23:30:00'","737289.97916667","1"
"'040056330'","'2018-08-17 23:30:00'","737289.97916667","2"
"'040078043'","'2018-08-17 23:30:00'","737289.97916667","2"
"'040079459'","'2018-08-17 22:40:00'","737289.94444444","1"
